"","TaxonKey","TaxonName","CommonName","Gear","GearName","bycatch","destruction","FunctionalGroupDescription","fish_type"
"3084",604961,"Epinephelus goreensis","Dungat grouper",850,"mid-water trawls","high","non-destructive","Large demersals (>=90 cm)","pelagic"
"3085",600477,"Channichthys rhinoceratus","Unicorn icefish",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3086",601852,"Lethrinus xanthochilus","Yellowlip emperor",500,"traps","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","demersal"
"3087",603671,"Semicossyphus pulcher","California sheephead",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3088",690675,"Tapes rhomboides","Banded carpet shell",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3089",601753,"Diplodus sargus sargus","White seabream",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3090",600736,"Squatina squatina","Angelshark",1400,"gillnets","high","non-destructive","Large sharks (>=90 cm)","pelagic"
"3091",600884,"Carcharhinus sorrah","Spottail shark",1420,"driftnets","high","non-destructive","Large sharks (>=90 cm)","pelagic"
"3092",605003,"Pomadasys incisus","Bastard grunt",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3093",614063,"Mullus argentinae","Argentine goatfish",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"3094",600004,"Engraulis ringens","Anchoveta",1400,"gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"3095",602530,"Petromyzon marinus","Sea lamprey",420,"with gorges or hooks","low","non-destructive","Large demersals (>=90 cm)","demersal"
"3096",600140,"Rhinobatos percellens","Chola guitarfish",100,"without gear","low","non-destructive","Small to medium rays (<90 cm)","pelagic"
"3097",601964,"Trachinotus mookalee","Indian pompano",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3098",604708,"Pomadasys jubelini","Sompat grunt",420,"with gorges or hooks","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3099",590252,"Cymbium","Gondolas",213,"raking devices","high","destructive","Other demersal invertebrates","demersal"
"3100",400460,"Pomacanthidae","Angelfishes",420,"with gorges or hooks","low","non-destructive","Small reef assoc. fish (<30 cm)","pelagic"
"3101",500116,"Coryphaena","Coryphaena",500,"traps","high","non-destructive","Large pelagics (>=90 cm)","demersal"
"3102",608816,"Cephalopholis fulva","Coney",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3103",602577,"Gymnura altavela","Spiny butterfly ray",840,"bottom trawls","high","destructive","Large rays (>=90 cm)","demersal"
"3104",690694,"Nematopalaemon schmitti","Whitebelly prawn",830,"dredges","high","destructive","Shrimps","demersal"
"3105",690675,"Tapes rhomboides","Banded carpet shell",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"3106",600004,"Engraulis ringens","Anchoveta",420,"with gorges or hooks","low","non-destructive","Small pelagics (<30 cm)","pelagic"
"3107",605038,"Trigla lyra","Piper gurnard",840,"bottom trawls","high","destructive","Medium bathydemersals (30 - 89 cm)","demersal"
"3108",690009,"Crassostrea virginica","American cupped oyster",120,"by diving","low","non-destructive","Other demersal invertebrates","demersal"
"3109",646376,"Liza klunzingeri","Klunzingers mullet",421,"handlines","low","non-destructive","Small demersals (<30 cm)","demersal"
"3110",601164,"Sparus aurata","Gilthead seabream",100,"without gear","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3111",601773,"Trachinotus ovatus","Derbio",560,"trapping gear","high","non-destructive","Medium pelagics (30 - 89 cm)","demersal"
"3112",600327,"Merluccius polli","Benguela hake",840,"bottom trawls","high","destructive","Medium bathydemersals (30 - 89 cm)","demersal"
"3113",602540,"Mustelus henlei","Brown smooth-hound",1420,"driftnets","high","non-destructive","Small to medium sharks (<90 cm)","pelagic"
"3114",600232,"Coregonus lavaretus","Common whitefish",421,"handlines","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3115",690675,"Tapes rhomboides","Banded carpet shell",213,"raking devices","high","destructive","Other demersal invertebrates","demersal"
"3116",600423,"Pteroscion peli","Boe drum",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"3117",500384,"Gymnothorax","Gymnothorax",420,"with gorges or hooks","low","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"3118",601616,"Nematalosa nasus","Blochs gizzard shad",1410,"set gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"3119",690249,"Metanephrops mozambicus","Mozambique lobster",500,"traps","high","non-destructive","Lobsters, crabs","demersal"
"3120",606531,"Acanthopagrus schlegelii schlegelii","Black porgy",850,"mid-water trawls","high","non-destructive","Medium demersals (30 - 89 cm)","pelagic"
"3121",605429,"Halobatrachus didactylus","Lusitanian toadfish",420,"with gorges or hooks","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3122",690082,"Choromytilus chorus","Choro mussel",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"3123",690627,"Cilus gilberti","Corvina",850,"mid-water trawls","high","non-destructive",NA,"pelagic"
"3124",690230,"Mesodesma donacium","Macha clam",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3125",609907,"Gerres nigri","Guinean striped mojarra",840,"bottom trawls","high","destructive","Small benthopelagics (<30 cm)","demersal"
"3126",690750,"Tonna galea","Helmet ton",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"3127",605081,"Trigloporus lastoviza","Streaked gurnard",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3128",500912,"Priacanthus","Bigeyes",922,"boat seines","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3129",604538,"Dentex maroccanus","Morocco dentex",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3130",601206,"Epinephelus mystacinus","Misty grouper",563,"pound nets","low","non-destructive","Large bathydemersals (>=90 cm)","demersal"
"3131",600443,"Argyrozona argyrozona","Carpenter seabream",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"3132",607046,"Lepidonotothen mizops","Toad notothen",840,"bottom trawls","high","destructive","Small benthopelagics (<30 cm)","demersal"
"3133",608852,"Solea senegalensis","Senegalese sole",840,"bottom trawls","high","destructive","Small to medium flatfishes (<90 cm)","demersal"
"3134",690161,"Jasus verreauxi","Green rock lobster",840,"bottom trawls","high","destructive","Lobsters, crabs","demersal"
"3135",601722,"Lepidotrigla cavillone","Large-scaled gurnard",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"3136",600385,"Chloroscombrus chrysurus","Atlantic bumper",1200,"liftnets or dipnets","low","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"3137",600386,"Parona signata","Parona leatherjacket",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3138",400062,"Congridae","Conger and garden eels",1400,"gillnets","high","non-destructive","Large demersals (>=90 cm)","demersal"
"3139",400509,"Ambassidae","Asiatic glassfishes",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"3140",600316,"Microgadus tomcod","Atlantic tomcod",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3141",600058,"Coris julis","Mediterranean rainbow wrasse",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3142",690620,"Paralithodes brevipes","Spiny king crab",551,"pots","high","non-destructive","Lobsters, crabs","demersal"
"3143",690676,"Liocarcinus depurator","Blue-leg swimcrab",500,"traps","high","non-destructive","Lobsters, crabs","demersal"
"3144",690403,"Aristeus varidens","Striped red shrimp",840,"bottom trawls","high","destructive","Shrimps","demersal"
"3145",600432,"Pseudotolithus senegalensis","Cassava croaker",840,"bottom trawls","high","destructive","Large demersals (>=90 cm)","demersal"
"3146",600983,"Caulolatilus chrysops","Atlantic goldeye tilefish",850,"mid-water trawls","high","non-destructive","Medium demersals (30 - 89 cm)","pelagic"
"3147",605007,"Pontinus kuhlii","Offshore rockfish",420,"with gorges or hooks","low","non-destructive","Medium bathydemersals (30 - 89 cm)","demersal"
"3148",502790,"Menticirrhus","Kingcroakers",900,"seine nets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3149",600983,"Caulolatilus chrysops","Atlantic goldeye tilefish",563,"pound nets","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3150",605009,"Pseudotolithus senegallus","Law croaker",840,"bottom trawls","high","destructive","Large demersals (>=90 cm)","demersal"
"3151",690683,"Aristaeomorpha foliacea","Giant red shrimp",840,"bottom trawls","high","destructive","Shrimps","demersal"
"3152",604548,"Umbrina canariensis","Canary drum",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3153",610190,"Schedophilus pemarco","Pemarco blackfish",840,"bottom trawls","high","destructive","Medium benthopelagics (30 - 89 cm)","demersal"
"3154",690665,"Upogebia pugettensis","Blue mud shrimp",551,"pots","high","non-destructive","Lobsters, crabs","demersal"
"3155",605066,"Pagrus auriga","Redbanded seabream",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"3156",600410,"Menticirrhus saxatilis","Northern kingcroaker",1020,"purse seines","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3157",690374,"Perna perna","South American rock mussel",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"3158",690043,"Pollicipes pollicipes","Barnacle",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3159",601079,"Megalops atlanticus","Tarpon",500,"traps","high","non-destructive","Large pelagics (>=90 cm)","demersal"
"3160",600641,"Echinorhinus brucus","Bramble shark",840,"bottom trawls","high","destructive","Large sharks (>=90 cm)","demersal"
"3161",690205,"Jasus frontalis","Juan Fernandez rock lobster",500,"traps","high","non-destructive","Lobsters, crabs","demersal"
"3162",604582,"Labrus merula","Brown wrasse",900,"seine nets","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3163",600641,"Echinorhinus brucus","Bramble shark",420,"with gorges or hooks","low","non-destructive","Large sharks (>=90 cm)","pelagic"
"3164",500142,"Scomber","Mackerels",1420,"driftnets","high","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"3165",605429,"Halobatrachus didactylus","Lusitanian toadfish",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3166",601826,"Merluccius paradoxus","Deep-water Cape hake",840,"bottom trawls","high","destructive","Large bathydemersals (>=90 cm)","demersal"
"3167",601732,"Mola mola","Ocean sunfish",440,"pole line tuna","low","non-destructive","Large pelagics (>=90 cm)","pelagic"
"3168",600321,"Merluccius senegalensis","Senegalese hake",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3169",646376,"Liza klunzingeri","Klunzingers mullet",840,"bottom trawls","high","destructive","Small demersals (<30 cm)","demersal"
"3170",601964,"Trachinotus mookalee","Indian pompano",922,"boat seines","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3171",601055,"Saurida undosquamis","Brushtooth lizardfish",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3172",600465,"Percophis brasiliensis","Brazilian flathead",850,"mid-water trawls","high","non-destructive","Medium demersals (30 - 89 cm)","pelagic"
"3173",690665,"Upogebia pugettensis","Blue mud shrimp",840,"bottom trawls","high","destructive","Lobsters, crabs","demersal"
"3174",690595,"Loligo forbesii","Veined Squid",850,"mid-water trawls","high","non-destructive","Cephalopods","pelagic"
"3175",646376,"Liza klunzingeri","Klunzingers mullet",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"3176",600447,"Petrus rupestris","Red steenbras",840,"bottom trawls","high","destructive","Large demersals (>=90 cm)","demersal"
"3177",604228,"Paralichthys californicus","California flounder",840,"bottom trawls","high","destructive","Large flatfishes (>=90 cm)","demersal"
"3178",601888,"Alectis alexandrinus","African threadfish",424,"troll lines","low","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"3179",690180,"Turbo cornutus","Horned turban",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3180",604228,"Paralichthys californicus","California flounder",421,"handlines","low","non-destructive","Large flatfishes (>=90 cm)","demersal"
"3181",600480,"Zoarces americanus","Ocean pout",100,"without gear","low","non-destructive","Large demersals (>=90 cm)","demersal"
"3182",690751,"Pitar rostratus","Rostrate pitar",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3183",601964,"Trachinotus mookalee","Indian pompano",850,"mid-water trawls","high","non-destructive","Medium demersals (30 - 89 cm)","pelagic"
"3184",690168,"Parapenaeopsis atlantica","Guinea shrimp",840,"bottom trawls","high","destructive","Shrimps","demersal"
"3185",604548,"Umbrina canariensis","Canary drum",850,"mid-water trawls","high","non-destructive","Medium demersals (30 - 89 cm)","pelagic"
"3186",600231,"Coregonus albula","Vendace",1020,"purse seines","low","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"3187",690677,"Semele solida","Chilean semele",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"3188",603594,"Girella nigricans","Opaleye",1020,"purse seines","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"3189",590070,"Lithodes","Lithodes",830,"dredges","high","destructive","Lobsters, crabs","demersal"
"3190",400062,"Congridae","Conger and garden eels",850,"mid-water trawls","high","non-destructive","Large demersals (>=90 cm)","pelagic"
"3191",610106,"Nemadactylus macropterus","Tarakihi",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"3192",400460,"Pomacanthidae","Angelfishes",840,"bottom trawls","high","destructive","Small reef assoc. fish (<30 cm)","demersal"
"3193",604582,"Labrus merula","Brown wrasse",120,"by diving","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"3194",290022,"Crustacea","Crustaceans",1400,"gillnets","high","non-destructive","Shrimps","demersal"
"3195",601352,"Sebastes viviparus","Norway redfish",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
