,,,,,,,,,,,,,,,,,,,,,,,SANITATION,Year,,,,,NATIONAL,,,,,,,RURAL,,,,,,,URBAN,,,,,,,,,,,,,,,
Vanuatu,VUT,2000,      185,22,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2000,,-,-,-,-,32,14,7,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2001,      189,22,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2001,,-,-,-,-,32,14,7,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2002,      194,22,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2002,,-,-,-,-,32,14,7,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2003,      199,23,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2003,,-,-,-,-,32,14,7,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2004,      204,23,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2004,,-,-,-,-,32,14,7,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2005,      209,23,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2005,,-,-,-,-,31,14,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2006,      215,23,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2006,,-,-,-,-,31,14,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2007,      220,24,53,17,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,7,0,0.00,0.07,Vanuatu,2007,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2008,      225,24,53,18,28,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,0,0.00,0.07,Vanuatu,2008,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2009,      231,24,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,0,0.00,0.07,Vanuatu,2009,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2010,      236,25,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2010,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2011,      242,25,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2011,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2012,      247,25,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2012,,-,-,-,-,31,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2013,      253,26,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2013,,-,-,-,-,30,15,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2014,      259,26,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2014,,-,-,-,-,30,16,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Vanuatu,VUT,2015,      265,26,53,18,27,2,0.03,-0.01,51,13,34,2,0.00,-0.03,61,32,6,1,0.00,0.07,Vanuatu,2015,,-,-,-,-,30,16,8,-,-,-,-,41,3,7,-,-,-,-,6,46,9,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2000,   24 481,88,87,0,3,9,0.51,-0.30,52,0,7,41,1.32,-1.01,92,0,3,5,0.38,-0.19,Venezuela (Bolivarian Republic of),2000,,17,11,0,7,4,18,66,-,-,-,1,9,32,12,17,10,0,7,3,16,73,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2001,   24 940,88,88,0,3,9,0.51,-0.30,54,0,6,40,1.32,-1.01,92,0,3,5,0.38,-0.19,Venezuela (Bolivarian Republic of),2001,,18,11,0,7,3,18,66,-,-,-,1,9,34,12,17,10,0,7,3,16,73,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2002,   25 399,88,89,0,3,9,0.51,-0.30,56,0,6,39,1.32,-1.01,93,0,2,5,0.38,-0.19,Venezuela (Bolivarian Republic of),2002,,18,11,0,7,3,19,67,-,-,-,1,8,36,11,17,10,0,7,3,17,74,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2003,   25 858,88,89,0,3,8,0.51,-0.30,57,0,5,38,1.32,-1.01,93,0,2,4,0.38,-0.19,Venezuela (Bolivarian Republic of),2003,,18,11,0,7,3,19,67,-,-,-,1,8,38,11,17,10,0,7,2,17,74,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2004,   26 314,89,90,0,2,8,0.51,-0.30,59,0,5,36,1.32,-1.01,94,0,2,4,0.38,-0.19,Venezuela (Bolivarian Republic of),2004,,18,11,0,7,3,19,67,-,-,-,1,8,39,11,17,10,0,7,2,17,75,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2005,   26 769,89,90,0,2,8,0.51,-0.30,60,0,5,35,1.32,-1.01,94,0,2,4,0.38,-0.19,Venezuela (Bolivarian Republic of),2005,,18,11,0,7,3,20,68,-,-,-,1,8,41,11,17,10,0,8,2,17,75,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2006,   27 221,89,91,0,2,7,0.51,-0.30,62,0,4,34,1.32,-1.01,95,0,2,4,0.38,-0.19,Venezuela (Bolivarian Republic of),2006,,18,11,0,7,3,20,68,-,-,-,1,8,43,11,17,10,0,8,2,17,75,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2007,   27 671,89,91,0,2,7,0.51,-0.30,63,0,4,33,1.32,-1.01,95,0,1,4,0.38,-0.19,Venezuela (Bolivarian Republic of),2007,,18,11,0,7,3,20,68,-,-,-,1,8,45,10,17,10,0,8,2,17,76,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2008,   28 117,89,92,0,1,7,0.51,-0.30,65,0,4,32,1.32,-1.01,96,0,1,3,0.38,-0.19,Venezuela (Bolivarian Republic of),2008,,18,12,0,7,2,21,69,-,-,-,1,7,47,10,17,10,0,8,2,17,76,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2009,   28 559,89,93,0,1,6,0.51,-0.30,66,0,3,31,1.32,-1.01,96,0,1,3,0.38,-0.19,Venezuela (Bolivarian Republic of),2009,,19,12,0,7,2,21,69,-,-,-,1,7,49,10,17,10,0,8,2,18,77,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2010,   28 996,89,93,0,1,6,0.51,-0.30,68,0,3,29,1.32,-1.01,96,0,1,3,0.38,-0.19,Venezuela (Bolivarian Republic of),2010,,19,12,0,7,2,21,70,-,-,-,1,7,51,10,17,10,0,8,1,18,77,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2011,   29 428,89,94,0,1,6,0.51,-0.30,69,0,3,28,1.32,-1.01,97,0,0,3,0.38,-0.19,Venezuela (Bolivarian Republic of),2011,,19,12,0,7,2,22,70,-,-,-,1,7,53,10,17,10,0,8,1,18,78,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2012,   29 854,89,94,0,0,5,0.51,-0.30,71,0,2,27,1.32,-1.01,97,0,0,2,0.38,-0.19,Venezuela (Bolivarian Republic of),2012,,19,12,0,7,2,22,70,-,-,-,1,7,54,9,17,10,0,8,1,18,78,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2013,   30 276,89,95,0,0,5,0.51,-0.30,72,0,2,26,1.32,-1.01,98,0,0,2,0.38,-0.19,Venezuela (Bolivarian Republic of),2013,,19,12,0,7,2,22,71,-,-,-,1,7,56,9,17,10,0,8,1,18,79,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2014,   30 694,89,95,0,0,5,0.51,-0.30,72,0,2,26,1.32,-1.01,98,0,0,2,0.38,-0.19,Venezuela (Bolivarian Republic of),2014,,19,12,0,7,2,22,71,-,-,-,1,7,56,9,17,10,0,8,1,18,79,,,,,,,,,,,,
Venezuela (Bolivarian Republic of),VEN,2015,   31 108,89,95,0,0,5,0.51,-0.30,72,0,2,26,1.32,-1.01,98,0,0,2,0.38,-0.19,Venezuela (Bolivarian Republic of),2015,,19,12,0,7,2,22,71,-,-,-,1,7,56,9,17,10,0,8,1,18,79,,,,,,,,,,,,
Viet Nam,VNM,2000,   80 286,24,53,3,26,18,1.66,-0.93,44,3,32,22,1.84,-1.12,82,4,9,5,0.59,-0.23,Viet Nam,2000,,-,-,-,-,34,18,1,-,-,-,-,36,7,1,-,-,-,-,27,52,3,,,,,,,,,,,,
Viet Nam,VNM,2001,   81 124,25,55,3,25,17,1.66,-0.93,46,3,31,21,1.84,-1.12,83,4,9,5,0.59,-0.23,Viet Nam,2001,,-,-,-,-,36,18,1,-,-,-,-,38,7,1,-,-,-,-,27,52,3,,,,,,,,,,,,
Viet Nam,VNM,2002,   81 917,26,57,3,24,16,1.66,-0.93,48,3,30,20,1.84,-1.12,83,4,8,5,0.59,-0.23,Viet Nam,2002,,-,-,-,-,34,22,1,-,-,-,-,37,10,1,-,-,-,-,25,55,3,,,,,,,,,,,,
Viet Nam,VNM,2003,   82 683,26,59,3,24,15,1.66,-0.93,50,3,29,18,1.84,-1.12,84,4,8,4,0.59,-0.23,Viet Nam,2003,,-,-,-,-,32,25,1,-,-,-,-,36,13,1,-,-,-,-,23,58,3,,,,,,,,,,,,
Viet Nam,VNM,2004,   83 440,27,60,3,23,14,1.66,-0.93,52,3,28,17,1.84,-1.12,85,4,8,4,0.59,-0.23,Viet Nam,2004,,-,-,-,-,31,28,1,-,-,-,-,34,17,1,-,-,-,-,22,60,3,,,,,,,,,,,,
Viet Nam,VNM,2005,   84 204,27,62,3,22,13,1.66,-0.93,53,3,27,16,1.84,-1.12,85,4,7,4,0.59,-0.23,Viet Nam,2005,,-,-,-,-,29,31,1,-,-,-,-,33,20,1,-,-,-,-,20,63,3,,,,,,,,,,,,
Viet Nam,VNM,2006,   84 980,28,64,3,21,12,1.66,-0.93,55,3,27,15,1.84,-1.12,86,4,7,4,0.59,-0.23,Viet Nam,2006,,-,-,-,-,28,35,1,-,-,-,-,32,23,1,-,-,-,-,18,65,3,,,,,,,,,,,,
Viet Nam,VNM,2007,   85 771,29,65,3,20,11,1.66,-0.93,57,3,26,14,1.84,-1.12,86,4,6,3,0.59,-0.23,Viet Nam,2007,,-,-,-,-,26,38,1,-,-,-,-,30,26,1,-,-,-,-,16,68,3,,,,,,,,,,,,
Viet Nam,VNM,2008,   86 589,29,67,4,19,10,1.66,-0.93,59,3,25,13,1.84,-1.12,87,4,6,3,0.59,-0.23,Viet Nam,2008,,-,-,-,-,25,41,1,-,-,-,-,29,29,1,-,-,-,-,14,70,3,,,,,,,,,,,,
Viet Nam,VNM,2009,   87 449,30,69,4,19,9,1.66,-0.93,61,4,24,12,1.84,-1.12,87,4,6,3,0.59,-0.23,Viet Nam,2009,,-,-,-,-,23,44,1,-,-,-,-,28,32,1,-,-,-,-,12,73,3,,,,,,,,,,,,
Viet Nam,VNM,2010,   88 358,30,70,4,18,8,1.66,-0.93,63,4,23,11,1.84,-1.12,88,4,5,3,0.59,-0.23,Viet Nam,2010,,-,-,-,-,21,48,1,-,-,-,-,26,35,1,-,-,-,-,10,76,3,,,,,,,,,,,,
Viet Nam,VNM,2011,   89 322,31,72,4,17,7,1.66,-0.93,64,4,22,9,1.84,-1.12,89,4,5,3,0.59,-0.23,Viet Nam,2011,,-,-,-,-,20,51,1,-,-,-,-,25,39,1,-,-,-,-,8,78,3,,,,,,,,,,,,
Viet Nam,VNM,2012,   90 336,32,74,4,16,6,1.66,-0.93,66,4,22,8,1.84,-1.12,89,4,4,2,0.59,-0.23,Viet Nam,2012,,-,-,-,-,18,54,1,-,-,-,-,24,42,1,-,-,-,-,6,81,3,,,,,,,,,,,,
Viet Nam,VNM,2013,   91 379,32,75,4,15,6,1.66,-0.93,68,4,21,7,1.84,-1.12,90,4,4,2,0.59,-0.23,Viet Nam,2013,,-,-,-,-,17,57,1,-,-,-,-,23,45,1,-,-,-,-,4,83,2,,,,,,,,,,,,
Viet Nam,VNM,2014,   92 423,33,77,4,15,5,1.66,-0.93,70,4,20,6,1.84,-1.12,90,4,4,2,0.59,-0.23,Viet Nam,2014,,-,-,-,-,15,60,1,-,-,-,-,21,48,1,-,-,-,-,2,86,2,,,,,,,,,,,,
Viet Nam,VNM,2015,   93 448,34,78,4,14,4,1.66,-0.93,72,4,19,5,1.84,-1.12,91,4,3,2,0.59,-0.23,Viet Nam,2015,,-,-,-,-,13,64,1,-,-,-,-,20,51,1,-,-,-,-,0,88,2,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2000,       14,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2000,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2001,       15,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2001,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2002,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2002,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2003,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2003,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2004,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2004,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2005,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2005,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2006,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2006,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2007,       14,0,95,0,0,5,-,-,95,0,0,5,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2007,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2008,       14,0,96,0,0,4,-,-,96,0,0,4,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2008,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2009,       14,0,96,0,0,4,-,-,96,0,0,4,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2009,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2010,       14,0,97,0,0,3,-,-,97,0,0,3,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2010,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2011,       13,0,97,0,0,3,-,-,97,0,0,3,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2011,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2012,       13,0,98,0,0,2,-,-,98,0,0,2,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2012,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2013,       13,0,98,0,0,2,-,-,98,0,0,2,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2013,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2014,       13,0,99,0,0,1,-,-,99,0,0,1,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2014,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Wallis and Futuna Islands,WLF,2015,       13,0,99,0,0,1,-,-,99,0,0,1,-,-,-,-,-,-,-,-,Wallis and Futuna Islands,2015,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2000,    3 224,72,94,4,2,1,0.11,-0.02,97,0,3,1,0.15,0.02,93,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2000,,58,25,0,32,0,51,44,-,-,-,7,0,87,10,61,19,0,42,0,37,56,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2001,    3 310,72,94,4,2,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2001,,58,25,0,33,0,50,44,-,-,-,7,0,87,10,61,18,0,42,0,37,57,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2002,    3 381,72,95,4,1,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2002,,58,25,0,33,0,50,45,-,-,-,7,0,87,10,61,18,0,43,0,37,57,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2003,    3 443,73,95,4,1,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2003,,58,25,0,33,0,50,45,-,-,-,7,0,87,10,61,18,0,43,0,36,58,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2004,    3 507,73,95,4,1,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2004,,58,25,0,34,0,49,45,-,-,-,7,0,87,10,61,18,0,43,0,36,58,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2005,    3 579,73,95,4,1,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2005,,59,24,0,34,1,48,46,-,-,-,7,3,85,10,61,18,0,44,0,35,59,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2006,    3 663,73,95,4,1,0,0.11,-0.02,97,0,2,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2006,,59,24,0,34,2,46,46,-,-,-,7,6,82,10,62,18,0,44,1,34,59,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2007,    3 755,73,95,4,1,0,0.11,-0.02,98,0,1,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2007,,59,24,0,35,4,44,47,-,-,-,7,9,79,10,62,17,0,44,2,32,60,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2008,    3 855,74,95,4,1,0,0.11,-0.02,98,0,1,1,0.15,0.02,94,5,1,0,0.10,-0.03,West Bank and Gaza Strip,2008,,59,24,0,35,5,42,47,-,-,-,7,12,76,10,62,17,0,45,3,31,60,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2009,    3 960,74,95,4,1,0,0.11,-0.02,98,0,1,1,0.15,0.02,94,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2009,,59,24,0,35,7,41,48,-,-,-,7,14,74,10,62,17,0,45,5,29,60,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2010,    4 069,74,95,4,1,0,0.11,-0.02,98,0,1,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2010,,59,24,0,36,9,39,48,-,-,-,7,17,71,10,62,17,0,46,6,28,61,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2011,    4 181,74,96,4,0,0,0.11,-0.02,98,0,1,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2011,,60,23,0,36,10,37,49,-,-,-,7,20,68,10,62,17,0,46,7,26,61,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2012,    4 298,75,96,4,0,0,0.11,-0.02,98,0,1,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2012,,60,23,0,37,12,35,49,-,-,-,7,23,65,10,63,16,0,46,8,25,62,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2013,    4 418,75,96,4,0,0,0.11,-0.02,99,0,0,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2013,,60,23,0,37,13,33,50,-,-,-,7,26,62,10,63,16,0,47,9,24,62,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2014,    4 542,75,96,4,0,0,0.11,-0.02,99,0,0,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2014,,60,23,0,37,15,31,50,-,-,-,8,29,59,10,63,16,0,47,10,22,63,,,,,,,,,,,,
West Bank and Gaza Strip,PSE,2015,    4 668,75,96,4,0,0,0.11,-0.02,99,0,0,1,0.15,0.02,95,5,0,0,0.10,-0.03,West Bank and Gaza Strip,2015,,60,23,0,38,16,29,51,-,-,-,8,32,57,10,63,16,0,47,11,21,63,,,,,,,,,,,,
Western Sahara,ESH,2000,      306,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2000,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2001,      326,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2001,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2002,      351,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2002,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2003,      378,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2003,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2004,      404,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2004,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2005,      428,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2005,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2006,      449,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2006,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2007,      467,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2007,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2008,      483,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2008,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2009,      498,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2009,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2010,      512,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2010,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2011,      525,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2011,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2012,      538,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2012,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2013,      550,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2013,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2014,      561,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2014,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Western Sahara,ESH,2015,      573,81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Western Sahara,2015,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
Yemen,YEM,2000,   17 795,26,41,3,26,30,1.23,-0.65,26,3,32,39,1.17,-0.59,84,3,9,5,0.41,-0.23,Yemen,2000,,-,-,-,3,26,7,8,-,-,-,0,24,3,0,53,26,0,27,34,18,32,,,,,,,,,,,,
Yemen,YEM,2001,   18 306,27,42,3,26,30,1.23,-0.65,26,3,32,39,1.17,-0.59,84,3,9,5,0.41,-0.23,Yemen,2001,,-,-,-,3,27,7,8,-,-,-,0,24,3,0,53,26,0,27,34,18,32,,,,,,,,,,,,
Yemen,YEM,2002,   18 832,27,42,3,26,29,1.23,-0.65,26,3,32,39,1.17,-0.59,84,3,9,5,0.41,-0.23,Yemen,2002,,-,-,-,3,27,7,8,-,-,-,0,24,3,0,53,26,0,27,34,18,32,,,,,,,,,,,,
Yemen,YEM,2003,   19 374,28,43,3,25,29,1.23,-0.65,27,3,31,38,1.17,-0.59,84,3,8,4,0.41,-0.23,Yemen,2003,,-,-,-,3,26,8,9,-,-,-,0,23,4,0,54,25,0,29,31,18,35,,,,,,,,,,,,
Yemen,YEM,2004,   19 932,28,45,3,24,28,1.23,-0.65,29,3,31,37,1.17,-0.59,85,3,8,4,0.41,-0.23,Yemen,2004,,-,-,-,3,24,10,11,-,-,-,0,22,6,1,55,24,0,31,29,18,37,,,,,,,,,,,,
